name;score;marked;communityId;occur;relationships
"film";887,7734566630423;NULL;NULL;NULL;NULL
"transportation";886,6554612921477;NULL;NULL;NULL;NULL
"apple";885,8211662069884;NULL;NULL;NULL;NULL
"confidence";884,6386443721227;NULL;NULL;NULL;NULL
"advisor";884,5373742133197;NULL;NULL;NULL;NULL
"Khlyvnyuk";884,3544923778227;NULL;NULL;NULL;NULL
"stall";882,4297886765355;NULL;NULL;NULL;NULL
"Iceland";879,8668606622643;NULL;NULL;NULL;NULL
"Florida";878,9351073159993;NULL;NULL;NULL;NULL
"growth";878,9175285090126;NULL;NULL;NULL;NULL
"desert";877,093822768729;NULL;NULL;NULL;NULL
"Emmanuel";876,9060860111225;NULL;NULL;NULL;NULL
"feet";875,825471908418;NULL;NULL;NULL;NULL
"Draghi";875,3232189354285;NULL;NULL;NULL;NULL
"closure";873,6930164174776;NULL;NULL;NULL;NULL
"age";870,3705490871062;NULL;NULL;NULL;NULL
"cash";869,8706041893986;NULL;NULL;NULL;NULL
"sponsorship";868,2747383441446;NULL;NULL;NULL;NULL
"suspension";868,1674885494832;NULL;NULL;NULL;NULL
"farm";867,9970559899893;NULL;NULL;NULL;NULL
"beer";867,9248930423173;NULL;NULL;NULL;NULL
"surrender";867,6561024519171;NULL;NULL;NULL;NULL
"crack";867,5708704407181;NULL;NULL;NULL;NULL
"melitopol";867,4034302931656;NULL;NULL;NULL;NULL
"Lowenstein";866,8370462790019;NULL;NULL;NULL;NULL
"open";866,5769618933781;NULL;NULL;NULL;NULL
"--";864,3012719248075;NULL;NULL;NULL;NULL
"barbarism";863,8124764067763;NULL;NULL;NULL;NULL
"rumour";861,7063351998602;NULL;NULL;NULL;NULL
"rage";861,3866007131584;NULL;NULL;NULL;NULL
"killer";860,3188421389375;NULL;NULL;NULL;NULL
"bed";860,2646104223671;NULL;NULL;NULL;NULL
"Bennett";858,4319905134547;NULL;NULL;NULL;NULL
"blunder";857,8291399362307;NULL;NULL;NULL;NULL
"Zelenskiy";856,2788118669404;NULL;NULL;NULL;NULL
"Clegg";856,2788118669401;NULL;NULL;NULL;NULL
"1646420475";856,27881186694;NULL;NULL;NULL;NULL
"Bayrak";856,27881186694;NULL;NULL;NULL;NULL
"blue";856,27881186694;NULL;NULL;NULL;NULL
"magnate";856,2788118669399;NULL;NULL;NULL;NULL
"household";852,8002329818204;NULL;NULL;NULL;NULL
"punishment";852,4648666710209;NULL;NULL;NULL;NULL
"appointment";850,7627731996256;NULL;NULL;NULL;NULL
"limit";849,8078163703926;NULL;NULL;NULL;NULL
"object";846,7004921531918;NULL;NULL;NULL;NULL
"Mike";846,3290579545281;NULL;NULL;NULL;NULL
"data";846,1668785123371;NULL;NULL;NULL;NULL
"hero";845,742315925391;NULL;NULL;NULL;NULL
"editor-in-chief";845,361884297742;NULL;NULL;NULL;NULL
"odesa";844,9112815685899;NULL;NULL;NULL;NULL
"seat";841,596320755758;NULL;NULL;NULL;NULL
"Benjamin";841,1608231741031;NULL;NULL;NULL;NULL
"migration";840,7849237330488;NULL;NULL;NULL;NULL
"reply";839,3961325998713;NULL;NULL;NULL;NULL
"ovation";838,9712441982315;NULL;NULL;NULL;NULL
"barrage";838,8773878849952;NULL;NULL;NULL;NULL
"Davie";836,9104103090501;NULL;NULL;NULL;NULL
"Tim";836,9104103090501;NULL;NULL;NULL;NULL
"Arnold";835,8310750766489;NULL;NULL;NULL;NULL
"Auschwitz";835,8310750766489;NULL;NULL;NULL;NULL
"terminator";835,8310750766489;NULL;NULL;NULL;NULL
"orphanage";835,5605682733543;NULL;NULL;NULL;NULL
"msp";835,392247740528;NULL;NULL;NULL;NULL
"rush";834,6407551027477;NULL;NULL;NULL;NULL
"glimmer";833,8939173009579;NULL;NULL;NULL;NULL
"Tusk";833,6944650776309;NULL;NULL;NULL;NULL
"actress";833,2960300158617;NULL;NULL;NULL;NULL
"location";832,4316360730807;NULL;NULL;NULL;NULL
"hacker";832,0577295891637;NULL;NULL;NULL;NULL
"Arabia";830,7852062205353;NULL;NULL;NULL;NULL
"laboratory";830,0636968422901;NULL;NULL;NULL;NULL
"giant";829,410501392504;NULL;NULL;NULL;NULL
"Zakrzewski";829,2852320142698;NULL;NULL;NULL;NULL
"Herashchenko";828,9485611592424;NULL;NULL;NULL;NULL
"unfold";828,898101441468;NULL;NULL;NULL;NULL
"ambulance";828,699306661312;NULL;NULL;NULL;NULL
"file";828,4649901613955;NULL;NULL;NULL;NULL
"Hancock";827,8410484622466;NULL;NULL;NULL;NULL
"#";825,5260134976409;NULL;NULL;NULL;NULL
"implication";824,9543551445977;NULL;NULL;NULL;NULL
"Payne";823,8343544950831;NULL;NULL;NULL;NULL
"tree";823,3011091194926;NULL;NULL;NULL;NULL
"memory";819,6480282177084;NULL;NULL;NULL;NULL
"foundation";818,3565347147807;NULL;NULL;NULL;NULL
"cola";817,8267220155899;NULL;NULL;NULL;NULL
"Lawrence";816,6194892794232;NULL;NULL;NULL;NULL
"Stephen";816,6194892794232;NULL;NULL;NULL;NULL
"vow";815,8612481226177;NULL;NULL;NULL;NULL
"compromise";815,8589340150971;NULL;NULL;NULL;NULL
"neo-nazis";814,9919928867597;NULL;NULL;NULL;NULL
"purpose";814,3958506636413;NULL;NULL;NULL;NULL
"polina";813,939967060989;NULL;NULL;NULL;NULL
"screw";813,6947607035572;NULL;NULL;NULL;NULL
"Olaf";813,669351152243;NULL;NULL;NULL;NULL
"Womens";812,6755249669961;NULL;NULL;NULL;NULL
"mirror";811,3269461492316;NULL;NULL;NULL;NULL
"mediae2w";810,9377921590232;NULL;NULL;NULL;NULL
"disruption";810,766106885105;NULL;NULL;NULL;NULL
"choice";809,8651607691065;NULL;NULL;NULL;NULL
"distance";809,8551127915653;NULL;NULL;NULL;NULL
"contrast";807,5266768067535;NULL;NULL;NULL;NULL
"provocation";803,9228718837725;NULL;NULL;NULL;NULL
"Vande";803,7503346935329;NULL;NULL;NULL;NULL
"shopper";803,0685579377736;NULL;NULL;NULL;NULL
"size";802,2716291771103;NULL;NULL;NULL;NULL
"Orlov";802,2490755409842;NULL;NULL;NULL;NULL
"rifle";802,1544715097019;NULL;NULL;NULL;NULL
"saboteur";799,5719985449299;NULL;NULL;NULL;NULL
"internet";798,7683153848593;NULL;NULL;NULL;NULL
"Jeremy";798,001444964604;NULL;NULL;NULL;NULL
"430000";797,8369972151826;NULL;NULL;NULL;NULL
"transit";797,457734857016;NULL;NULL;NULL;NULL
"investigator";795,4556416548578;NULL;NULL;NULL;NULL
"occupation";794,5349549533037;NULL;NULL;NULL;NULL
"Yorker";793,7644312158501;NULL;NULL;NULL;NULL
"Antonov";792,5760117492503;NULL;NULL;NULL;NULL
"S";792,1677728000936;NULL;NULL;NULL;NULL
"respect";791,6899347833303;NULL;NULL;NULL;NULL
"ammunition";791,4662203196287;NULL;NULL;NULL;NULL
"text";790,6488472312724;NULL;NULL;NULL;NULL
"carton";788,0294569125566;NULL;NULL;NULL;NULL
"Thomas";787,9834375784558;NULL;NULL;NULL;NULL
"alert";787,1443238036187;NULL;NULL;NULL;NULL
"corporation";786,7103608090865;NULL;NULL;NULL;NULL
"noose";786,6691812233671;NULL;NULL;NULL;NULL
"Boychenko";786,6691812233669;NULL;NULL;NULL;NULL
"Kukhari";785,8766283147952;NULL;NULL;NULL;NULL
"kindergarten";785,8766283147952;NULL;NULL;NULL;NULL
"baklanova";785,8766283147951;NULL;NULL;NULL;NULL
"re-take";785,8766283147951;NULL;NULL;NULL;NULL
"proposal";785,591334432195;NULL;NULL;NULL;NULL
"Kroscienko";784,7414247415606;NULL;NULL;NULL;NULL
"Beijing";784,5957015566211;NULL;NULL;NULL;NULL
"breakthrough";784,4029666478282;NULL;NULL;NULL;NULL
"airbase";784,2982159576584;NULL;NULL;NULL;NULL
"overview";783,393154886196;NULL;NULL;NULL;NULL
"penalty";779,0721950494625;NULL;NULL;NULL;NULL
"nazis";777,7831024242164;NULL;NULL;NULL;NULL
"grannys";776,9721215311424;NULL;NULL;NULL;NULL
"instruction";776,9721215311424;NULL;NULL;NULL;NULL
"Ill";776,9721215311423;NULL;NULL;NULL;NULL
"guitar";776,9721215311422;NULL;NULL;NULL;NULL
"peacemaker";776,9721215311422;NULL;NULL;NULL;NULL
"sorrow";776,2856787036008;NULL;NULL;NULL;NULL
"inaction";774,9932225429286;NULL;NULL;NULL;NULL
"Z";773,8620776665795;NULL;NULL;NULL;NULL
"hey";773,845691976272;NULL;NULL;NULL;NULL
"rent";773,5129134968755;NULL;NULL;NULL;NULL
"undercount";773,4136097499533;NULL;NULL;NULL;NULL
"Pais";773,2515534855992;NULL;NULL;NULL;NULL
"El";773,2515534855991;NULL;NULL;NULL;NULL
"monster";773,2234404233226;NULL;NULL;NULL;NULL
"Barnier";773,1745055144655;NULL;NULL;NULL;NULL
"Michel";773,1745055144655;NULL;NULL;NULL;NULL
"NHS";773,1745055144654;NULL;NULL;NULL;NULL
"plot";772,1975166147001;NULL;NULL;NULL;NULL
"habitation";772,0919734872022;NULL;NULL;NULL;NULL
"percent";771,7952164445475;NULL;NULL;NULL;NULL
"student";771,0157533352983;NULL;NULL;NULL;NULL
"Chequers";770,1910238567225;NULL;NULL;NULL;NULL
"ipc";768,9023989230961;NULL;NULL;NULL;NULL
"bulletin";768,4443221295385;NULL;NULL;NULL;NULL
"expectation";768,2362411423991;NULL;NULL;NULL;NULL
"racism";768,0328188005507;NULL;NULL;NULL;NULL
"lender";767,9752628399882;NULL;NULL;NULL;NULL
"fluid";767,9752628399879;NULL;NULL;NULL;NULL
"outlook";767,9752628399879;NULL;NULL;NULL;NULL
"kryvyy";767,9660393957155;NULL;NULL;NULL;NULL
"mine";767,2603750191824;NULL;NULL;NULL;NULL
"Sherman";767,1394916801552;NULL;NULL;NULL;NULL
"signal";766,4932833017393;NULL;NULL;NULL;NULL
"conscience";765,6857168872409;NULL;NULL;NULL;NULL
"Sofia";765,5200461623772;NULL;NULL;NULL;NULL
"enforcement";764,6683873768746;NULL;NULL;NULL;NULL
"Lenny";762,5360577842206;NULL;NULL;NULL;NULL
"Moishe";762,5360577842206;NULL;NULL;NULL;NULL
"occasion";762,2428189419909;NULL;NULL;NULL;NULL
"software";761,9068426011008;NULL;NULL;NULL;NULL
"heroism";760,1740739483457;NULL;NULL;NULL;NULL
"zero";759,9731443044308;NULL;NULL;NULL;NULL
"mykolaiv";759,7223524308051;NULL;NULL;NULL;NULL
"chess";759,3704581118369;NULL;NULL;NULL;NULL
"kovaleva";758,8097311440691;NULL;NULL;NULL;NULL
"card";758,4084516471036;NULL;NULL;NULL;NULL
"tutorial";758,2357413060538;NULL;NULL;NULL;NULL
"Bieber";758,2357413060537;NULL;NULL;NULL;NULL
"appropriation";758,2357413060537;NULL;NULL;NULL;NULL
"Hailey";758,2357413060536;NULL;NULL;NULL;NULL
"conclusion";755,7138815408508;NULL;NULL;NULL;NULL
"private";755,6979893141639;NULL;NULL;NULL;NULL
"Bortnikov";755,6979893141638;NULL;NULL;NULL;NULL
"Valery";755,6979893141638;NULL;NULL;NULL;NULL
"Israel";755,4999784841757;NULL;NULL;NULL;NULL
"conscription";752,5284302118704;NULL;NULL;NULL;NULL
"rebuild";751,9126166576583;NULL;NULL;NULL;NULL
"Dr";751,6881215088104;NULL;NULL;NULL;NULL
"compound";751,6638421948579;NULL;NULL;NULL;NULL
"local";751,4784500152257;NULL;NULL;NULL;NULL
"advantage";751,2823417379491;NULL;NULL;NULL;NULL
"zhytomyr";750,7530117146304;NULL;NULL;NULL;NULL
"tax";750,4555204717744;NULL;NULL;NULL;NULL
"Cohen";750,1367076489457;NULL;NULL;NULL;NULL
"subway";749,8739697458238;NULL;NULL;NULL;NULL
"track";749,6426426253078;NULL;NULL;NULL;NULL
"Mario";749,3893580535912;NULL;NULL;NULL;NULL
"arrogance";749,3893580535912;NULL;NULL;NULL;NULL
"dignity";749,3893580535912;NULL;NULL;NULL;NULL
"height";749,3893580535912;NULL;NULL;NULL;NULL
"wind";748,2585173283336;NULL;NULL;NULL;NULL
"wartime";747,1601986472245;NULL;NULL;NULL;NULL
"polytechnic";746,1321157350055;NULL;NULL;NULL;NULL
"opponent";746,0485952086949;NULL;NULL;NULL;NULL
"ive";745,121107249781;NULL;NULL;NULL;NULL
"cancer";744,5968310898394;NULL;NULL;NULL;NULL
"congress";743,6079738933161;NULL;NULL;NULL;NULL
"weight";743,4561986383153;NULL;NULL;NULL;NULL
"assignment";743,4541273792978;NULL;NULL;NULL;NULL
"recession";742,1755370177225;NULL;NULL;NULL;NULL
"influence";741,7084732170831;NULL;NULL;NULL;NULL
"stance";739,772656315651;NULL;NULL;NULL;NULL
"accusation";739,5612921071436;NULL;NULL;NULL;NULL
"exclusion";738,4467482756518;NULL;NULL;NULL;NULL
"handful";738,1258920527747;NULL;NULL;NULL;NULL
"Majorca";737,7357556212461;NULL;NULL;NULL;NULL
"Macron";737,1766394698427;NULL;NULL;NULL;NULL
"contract";736,9401341194675;NULL;NULL;NULL;NULL
"presidency";736,8645358327269;NULL;NULL;NULL;NULL
"seed";736,7299615078076;NULL;NULL;NULL;NULL
"season";735,9219477365375;NULL;NULL;NULL;NULL
"150mph";733,8046438266877;NULL;NULL;NULL;NULL
"landfal";733,8046438266877;NULL;NULL;NULL;NULL
"theory";732,9587418260566;NULL;NULL;NULL;NULL
"chancellor";732,4892774797573;NULL;NULL;NULL;NULL
"policemen";729,5860910701439;NULL;NULL;NULL;NULL
"ruble";729,2151387141736;NULL;NULL;NULL;NULL
"rival";728,864896548005;NULL;NULL;NULL;NULL
"write";728,6060575085532;NULL;NULL;NULL;NULL
"Prystaiko";726,9133281518168;NULL;NULL;NULL;NULL
"bread";726,8843763844113;NULL;NULL;NULL;NULL
"recognition";726,8567681757205;NULL;NULL;NULL;NULL
"girlfriend";725,1987893706556;NULL;NULL;NULL;NULL
"dollar";724,7383544055494;NULL;NULL;NULL;NULL
"stadium";724,2903835550349;NULL;NULL;NULL;NULL
"Renaud";724,2569397999279;NULL;NULL;NULL;NULL
"tolokun";722,4728055313394;NULL;NULL;NULL;NULL
"neighbourhood";722,3532316264668;NULL;NULL;NULL;NULL
"ruin";720,0751865274797;NULL;NULL;NULL;NULL
"Tony";717,0168254028121;NULL;NULL;NULL;NULL
"faith";716,7302879371514;NULL;NULL;NULL;NULL
"recruitment";716,7039171182288;NULL;NULL;NULL;NULL
"feel";716,0110874899065;NULL;NULL;NULL;NULL
"Hitler";715,5765371994553;NULL;NULL;NULL;NULL
"standby";715,0894263279565;NULL;NULL;NULL;NULL
"cruelty";714,8468288753485;NULL;NULL;NULL;NULL
"northeast";714,6253622874069;NULL;NULL;NULL;NULL
"prosecution";713,6123695204976;NULL;NULL;NULL;NULL
"combination";713,3360956763524;NULL;NULL;NULL;NULL
"Declan";711,3343131227971;NULL;NULL;NULL;NULL
"Donnelly";711,3343131227971;NULL;NULL;NULL;NULL
"Phil";711,3343131227971;NULL;NULL;NULL;NULL
"Tufnell";711,3343131227971;NULL;NULL;NULL;NULL
"ant";711,3343131227971;NULL;NULL;NULL;NULL
"Rutte";710,9623818087348;NULL;NULL;NULL;NULL
"disgrace";710,4374035153877;NULL;NULL;NULL;NULL
"Sydney";710,2617158579254;NULL;NULL;NULL;NULL
"North";710,1680095450074;NULL;NULL;NULL;NULL
"Meghan";710,0536041646507;NULL;NULL;NULL;NULL
"archive";709,5371573434805;NULL;NULL;NULL;NULL
"Jan";708,4472105071043;NULL;NULL;NULL;NULL
"cargo";707,0201741479005;NULL;NULL;NULL;NULL
"resolve";706,8107779872714;NULL;NULL;NULL;NULL
"alexey";706,6234144557997;NULL;NULL;NULL;NULL
"silence";706,3512304942257;NULL;NULL;NULL;NULL
"DEC";706,0269236534517;NULL;NULL;NULL;NULL
"temperature";702,5127902036095;NULL;NULL;NULL;NULL
"remnant";702,4090022589457;NULL;NULL;NULL;NULL
"Hollywood";702,212834764223;NULL;NULL;NULL;NULL
"haulage";701,7851472608711;NULL;NULL;NULL;NULL
"trucker";701,7851472608711;NULL;NULL;NULL;NULL
"Micheal";701,785147260871;NULL;NULL;NULL;NULL
"patrick";701,785147260871;NULL;NULL;NULL;NULL
"dehydration";701,6731614790542;NULL;NULL;NULL;NULL
"Austria";701,3450480954825;NULL;NULL;NULL;NULL
"Klass";701,3413131490365;NULL;NULL;NULL;NULL
"comng";700,7989374217359;NULL;NULL;NULL;NULL
"E";700,7710832204175;NULL;NULL;NULL;NULL
"Iran";700,4358536625085;NULL;NULL;NULL;NULL
"federatiofide";700,4358536625084;NULL;NULL;NULL;NULL
"rhetoric";700,1877973399937;NULL;NULL;NULL;NULL
"uprise";699,3347752086197;NULL;NULL;NULL;NULL
"gain";697,5570946604189;NULL;NULL;NULL;NULL
"Jeffrey";697,1675542520755;NULL;NULL;NULL;NULL
"Katy";697,1675542520755;NULL;NULL;NULL;NULL
"lyrics";697,1675542520755;NULL;NULL;NULL;NULL
"Cuba";697,1675542520754;NULL;NULL;NULL;NULL
"blackout";697,1675542520754;NULL;NULL;NULL;NULL
"knock";697,1675542520754;NULL;NULL;NULL;NULL
"Anatoly";696,8123427007365;NULL;NULL;NULL;NULL
"liberation";696,5159829278206;NULL;NULL;NULL;NULL
"Mayor";695,6018041353854;NULL;NULL;NULL;NULL
"Cox";694,6779969625563;NULL;NULL;NULL;NULL
"battery";694,0368132568577;NULL;NULL;NULL;NULL
"trauma";692,8108317020601;NULL;NULL;NULL;NULL
"Harding";691,7004712475454;NULL;NULL;NULL;NULL
"volnovakha";691,2972038226778;NULL;NULL;NULL;NULL
"ticket";691,2071711866298;NULL;NULL;NULL;NULL
"Andrew";691,0027892398572;NULL;NULL;NULL;NULL
"novovorontsovka";689,752281379634;NULL;NULL;NULL;NULL
"involvement";689,6343412924019;NULL;NULL;NULL;NULL
"riot";689,3808017468459;NULL;NULL;NULL;NULL
"cemetery";689,3635926092337;NULL;NULL;NULL;NULL
"relief";688,1443743366531;NULL;NULL;NULL;NULL
"jona";687,3445972339899;NULL;NULL;NULL;NULL
"inspectorate";687,2387559596489;NULL;NULL;NULL;NULL
"fertiliser";686,9245317178758;NULL;NULL;NULL;NULL
"row";686,7522616646253;NULL;NULL;NULL;NULL
"hotel";685,0250680528115;NULL;NULL;NULL;NULL
"Chubais";682,2924350539488;NULL;NULL;NULL;NULL
"spring";682,2173842063378;NULL;NULL;NULL;NULL
"find";682,1123150372055;NULL;NULL;NULL;NULL
"trigger";681,975207374985;NULL;NULL;NULL;NULL
"stroke";681,0529886510831;NULL;NULL;NULL;NULL
"bully";678,9475366590448;NULL;NULL;NULL;NULL
"km";678,4331216362881;NULL;NULL;NULL;NULL
"waiver";678,1814688805796;NULL;NULL;NULL;NULL
"Donald";676,8933979119365;NULL;NULL;NULL;NULL
"toy";676,2679562791393;NULL;NULL;NULL;NULL
"hydrogen";675,9438553927175;NULL;NULL;NULL;NULL
"empire";675,3432473226369;NULL;NULL;NULL;NULL
"Zevlever";675,2031930320082;NULL;NULL;NULL;NULL
"Novaya";675,0368973741778;NULL;NULL;NULL;NULL
"Kelly";674,9322225971476;NULL;NULL;NULL;NULL
"Zakharova";674,8422542796635;NULL;NULL;NULL;NULL
"defeat";674,2031327955192;NULL;NULL;NULL;NULL
"Ukraines";673,7087170312434;NULL;NULL;NULL;NULL
"sunflower";673,5427386745919;NULL;NULL;NULL;NULL
"extent";673,3660031177155;NULL;NULL;NULL;NULL
"gulf";673,3433051100203;NULL;NULL;NULL;NULL
"timeline";672,8048488177434;NULL;NULL;NULL;NULL
"six-year-old";671,7765816906137;NULL;NULL;NULL;NULL
"brain";671,7280323942559;NULL;NULL;NULL;NULL
"backandalive";670,3627157119246;NULL;NULL;NULL;NULL
"ICC";669,0341569278281;NULL;NULL;NULL;NULL
"Rafael";668,844818473948;NULL;NULL;NULL;NULL
"Philp";666,9894288851071;NULL;NULL;NULL;NULL
"Tanya";666,4352519678874;NULL;NULL;NULL;NULL
"retailer";665,9310808492062;NULL;NULL;NULL;NULL
"mother-in-law";665,1607508129421;NULL;NULL;NULL;NULL
"Bach";665,0264292256036;NULL;NULL;NULL;NULL
"Parsons";665,0264292256036;NULL;NULL;NULL;NULL
"detention";665,0264292256036;NULL;NULL;NULL;NULL
"ioc";665,0264292256036;NULL;NULL;NULL;NULL
"coach";664,7787492541557;NULL;NULL;NULL;NULL
"ex-ussr";664,7787492541557;NULL;NULL;NULL;NULL
"technique";664,7787492541557;NULL;NULL;NULL;NULL
"say";664,5915219818907;NULL;NULL;NULL;NULL
"flame";664,2023601686494;NULL;NULL;NULL;NULL
"behaviour";663,6251469315679;NULL;NULL;NULL;NULL
"warfare";661,0305319339271;NULL;NULL;NULL;NULL
"serviceman";660,8183149629909;NULL;NULL;NULL;NULL
"tenacity";660,1093536021834;NULL;NULL;NULL;NULL
"transparency";660,1093536021832;NULL;NULL;NULL;NULL
"career";659,6925285958744;NULL;NULL;NULL;NULL
"hint";659,4193815433155;NULL;NULL;NULL;NULL
"wellbe";659,4193815433155;NULL;NULL;NULL;NULL
"dynamism";659,4193815433154;NULL;NULL;NULL;NULL
"newborn";659,4193815433154;NULL;NULL;NULL;NULL
"tory";659,4193815433154;NULL;NULL;NULL;NULL
"corruption";659,3656005452664;NULL;NULL;NULL;NULL
"de";659,1616980234277;NULL;NULL;NULL;NULL
"seige";659,1190680138657;NULL;NULL;NULL;NULL
"Vasylkiv";658,8026920200933;NULL;NULL;NULL;NULL
"fume";658,8026920200933;NULL;NULL;NULL;NULL
"call-up";658,1488798787408;NULL;NULL;NULL;NULL
"Tass";657,9455162081651;NULL;NULL;NULL;NULL
"consumer";657,6537447983527;NULL;NULL;NULL;NULL
"insider";657,6028149909876;NULL;NULL;NULL;NULL
"principle";657,3555529743783;NULL;NULL;NULL;NULL
"zelenskiy";657,1556911956591;NULL;NULL;NULL;NULL
"creation";657,1237947386704;NULL;NULL;NULL;NULL
"Austin";657,1196270433418;NULL;NULL;NULL;NULL
"Lloyd";657,1196270433418;NULL;NULL;NULL;NULL
"ombudsman";656,9030825782713;NULL;NULL;NULL;NULL
"potential";656,3557829503105;NULL;NULL;NULL;NULL
"Prince";655,8681690609089;NULL;NULL;NULL;NULL
"diner";655,0531955746799;NULL;NULL;NULL;NULL
"Sberbank";654,5208770132276;NULL;NULL;NULL;NULL
"management";654,3217304415291;NULL;NULL;NULL;NULL
"orchestra";653,9586525811287;NULL;NULL;NULL;NULL
"an-225";653,9130138069107;NULL;NULL;NULL;NULL
"variety";653,7283604654383;NULL;NULL;NULL;NULL
"interfax";653,2806572582003;NULL;NULL;NULL;NULL
"host";653,064292347705;NULL;NULL;NULL;NULL
"winter";653,0001035523405;NULL;NULL;NULL;NULL
"trolley";652,0985274003791;NULL;NULL;NULL;NULL
"lifetime";651,505623191769;NULL;NULL;NULL;NULL
"certificate";651,3762861417458;NULL;NULL;NULL;NULL
"manner";651,1559680316021;NULL;NULL;NULL;NULL
"uncle";649,0886175498124;NULL;NULL;NULL;NULL
"cite";648,987763796577;NULL;NULL;NULL;NULL
"demilitarise";648,8013000517485;NULL;NULL;NULL;NULL
"inmate";648,7844602173097;NULL;NULL;NULL;NULL
"carriage";648,236513605964;NULL;NULL;NULL;NULL
"przemysl";648,200244226539;NULL;NULL;NULL;NULL
"Soldatov";647,9725835230478;NULL;NULL;NULL;NULL
"counterintelligence";647,9725835230478;NULL;NULL;NULL;NULL
"discontent";647,9725835230478;NULL;NULL;NULL;NULL
"conspiracy";646,9183754117596;NULL;NULL;NULL;NULL
"wild";646,9183754117596;NULL;NULL;NULL;NULL
"kunis";646,9049294207831;NULL;NULL;NULL;NULL
"senator";646,6993666907954;NULL;NULL;NULL;NULL
"wive";646,5034866270337;NULL;NULL;NULL;NULL
"Myleene";645,5019520058296;NULL;NULL;NULL;NULL
"portrait";644,6227708821966;NULL;NULL;NULL;NULL
"notice";643,1681012100709;NULL;NULL;NULL;NULL
"mount";641,2757854065753;NULL;NULL;NULL;NULL
"Heappey";640,8737096624527;NULL;NULL;NULL;NULL
"gather";640,2225011460116;NULL;NULL;NULL;NULL
"coffee";639,3808352328718;NULL;NULL;NULL;NULL
"lifespan";639,3808352328718;NULL;NULL;NULL;NULL
"Abe";639,3808352328717;NULL;NULL;NULL;NULL
"stretch";639,3808352328717;NULL;NULL;NULL;NULL
"pack";639,1986578451518;NULL;NULL;NULL;NULL
"outgun";638,9358394408288;NULL;NULL;NULL;NULL
"Berdyansk";638,3090945089277;NULL;NULL;NULL;NULL
"self-defence";638,2317894029385;NULL;NULL;NULL;NULL
"asylum";636,3647759400933;NULL;NULL;NULL;NULL
"purchase";636,0260114548079;NULL;NULL;NULL;NULL
"physics";635,1620423582356;NULL;NULL;NULL;NULL
"Palestine";634,9774479872391;NULL;NULL;NULL;NULL
"excuse";633,9717497489158;NULL;NULL;NULL;NULL
"agent";633,8765278670252;NULL;NULL;NULL;NULL
"optimism";633,7824681152318;NULL;NULL;NULL;NULL
"politics";632,013144801736;NULL;NULL;NULL;NULL
"12991";631,8054754785682;NULL;NULL;NULL;NULL
"Benchmark";631,805475478568;NULL;NULL;NULL;NULL
"Orban";631,805475478568;NULL;NULL;NULL;NULL
"climb";631,805475478568;NULL;NULL;NULL;NULL
"dependency";631,805475478568;NULL;NULL;NULL;NULL
"lcoc1";631,805475478568;NULL;NULL;NULL;NULL
"Balkans";631,5067115530419;NULL;NULL;NULL;NULL
"butcher";631,5067115530419;NULL;NULL;NULL;NULL
"harm";630,4868255550489;NULL;NULL;NULL;NULL
"Venediktov";629,8706877016435;NULL;NULL;NULL;NULL
"ekho";629,8706877016435;NULL;NULL;NULL;NULL
"repair";629,8578958061769;NULL;NULL;NULL;NULL
"Harvey";629,2651227398171;NULL;NULL;NULL;NULL
"stay";628,7637161948599;NULL;NULL;NULL;NULL
"okhtyrka";627,9810709575563;NULL;NULL;NULL;NULL
"scandal";627,8570923745059;NULL;NULL;NULL;NULL
"bombshel";627,8570923745058;NULL;NULL;NULL;NULL
"Potter";626,641360486432;NULL;NULL;NULL;NULL
"hair";626,6413604864318;NULL;NULL;NULL;NULL
"observer";626,6024873277662;NULL;NULL;NULL;NULL
"November";626,4744936110175;NULL;NULL;NULL;NULL
"withdrawal";626,3579353806224;NULL;NULL;NULL;NULL
"Andrzej";625,7656678220849;NULL;NULL;NULL;NULL
"starmer";625,6902711073127;NULL;NULL;NULL;NULL
"collapse";624,9672521734573;NULL;NULL;NULL;NULL
"citizenship";624,5313605557355;NULL;NULL;NULL;NULL
"32-km";622,9566263487401;NULL;NULL;NULL;NULL
"radius";622,9566263487401;NULL;NULL;NULL;NULL
"Blair";622,5894198656636;NULL;NULL;NULL;NULL
"savagery";622,5801826761284;NULL;NULL;NULL;NULL
"reckon";622,5594579402972;NULL;NULL;NULL;NULL
"500bn";622,3316606458394;NULL;NULL;NULL;NULL
